Year,Area,Total Bathrooms,Bedrooms,Curr List Price,Number of Offers,Selling Price
2015,10,2,2,3200000,2,"3,400,000"
2015,10,3,3,3795000,2,"3,783,000"
2015,10,4,3,2675000,2,"2,675,000"
2015,10,3,4,2895000,2,"3,200,000"
2015,10,4,4,2795000,2,"3,100,000"
2015,10,4,4,3350000,2,"3,350,000"
2015,10,4,4,4995000,2,"4,871,500"
2015,10,4,4,2995000,2,"2,800,000"
2015,10,4,4,4295000,2,"4,300,000"
2015,10,6,5,4975000,2,"5,100,000"
2015,10,3,3,2750000,3,"2,300,000"
2015,10,4,5,2949000,3,"2,949,000"
2015,20,1,2,899000,2,"950,000"
2015,20,2,2,699900,2,"540,000"
2015,20,3,4,2450000,2,"2,450,000"
2015,20,1,1,850000,3,"1,050,000"
2015,20,2,2,1050000,3,"1,100,000"
2015,20,1,2,704000,4,"705,000"
2015,20,2,4,2249900,4,"2,525,000"
2015,30,1,2,1100000,2,"1,125,000"
2015,30,2,2,899000,2,"940,000"
2015,30,2,3,785000,2,"760,000"
2015,30,2,3,1099000,2,"1,133,000"
2015,30,2,3,899000,2,"860,000"
2015,30,2,3,995000,2,"1,106,000"
2015,30,2,3,1099000,2,"1,100,000"
2015,30,2,3,1075000,2,"1,110,000"
2015,30,2,3,995000,2,"1,100,000"
2015,30,2,3,1395000,2,"1,610,000"
2015,30,2,3,1150000,2,"1,203,816"
2015,30,2,3,995000,2,"1,090,000"
2015,30,3,3,1449000,2,"1,600,000"
2015,30,3,3,899000,2,"920,000"
2015,30,2,4,1495000,2,"1,475,000"
2015,30,2,4,1075000,2,"1,100,000"
2015,30,3,4,1645000,2,"1,636,000"
2015,30,3,4,999000,2,"1,275,000"
2015,30,3,4,1595000,2,"1,575,000"
2015,30,4,4,1465000,2,"1,400,000"
2015,30,3,5,1540000,2,"1,510,000"
2015,30,4,5,1795000,2,"1,925,000"
2015,30,4,5,1895000,2,"2,000,000"
2015,30,7,5,2850000,2,"2,700,000"
2015,30,2,2,999000,3,"960,000"
2015,30,2,2,1195000,3,"1,325,000"
2015,30,2,3,1229000,3,"1,276,000"
2015,30,2,3,999000,3,"1,075,000"
2015,30,2,3,875000,3,"935,000"
2015,30,2,3,1350000,3,"1,300,000"
2015,30,2,3,1390000,3,"1,390,000"
2015,30,2,4,1099000,3,"1,240,000"
2015,30,3,4,1685000,3,"1,901,000"
2015,30,3,4,1850000,3,"1,825,000"
2015,30,4,5,2150000,3,"2,000,000"
2015,30,4,6,1925000,3,"2,232,000"
2015,30,2,3,799000,4,"750,000"
2015,30,2,3,1149000,4,"1,325,000"
2015,30,2,3,1250000,4,"1,350,000"
2015,30,2,3,1149000,4,"1,285,000"
2015,30,3,4,1995000,4,"2,252,000"
2015,30,2,3,869000,5,"955,000"
2015,30,2,3,1050000,5,"1,125,000"
2015,30,2,3,1300000,5,"1,370,000"
2015,30,2,3,865000,5,"1,055,000"
2015,30,3,3,1649000,5,"1,801,000"
2015,30,2,3,1500000,6,"1,615,000"
2015,30,2,4,949000,6,"1,030,000"
2015,30,2,3,1050000,7,"1,242,500"
2015,30,2,3,1149000,7,"1,110,000"
2015,30,1,2,859000,8,"975,000"
2015,30,2,3,969000,9,"1,200,000"
2015,30,2,3,849000,9,"1,005,000"
2015,30,2,3,850000,11,"954,000"
2015,30,1,3,739000,12,"820,000"
2015,30,2,3,1398000,13,"1,700,000"
2015,40,2,3,779000,2,"779,000"
2015,40,2,4,825000,2,"805,000"
2015,40,4,4,1300000,2,"1,300,000"
2015,50,1,2,649000,2,"705,000"
2015,50,2,2,649000,2,"650,000"
2015,50,1,3,779000,2,"802,500"
2015,50,2,3,699900,2,"702,000"
2015,50,2,3,995000,2,"1,105,000"
2015,50,2,3,799000,2,"825,000"
2015,50,2,3,1049000,2,"1,090,000"
2015,50,2,3,799000,2,"800,000"
2015,50,2,4,1025000,2,"1,050,000"
2015,50,3,4,1650000,2,"1,675,000"
2015,50,4,6,1495000,2,"1,495,000"
2015,50,4,7,1675000,2,"1,535,000"
2015,50,1,2,679000,3,"740,000"
2015,50,1,2,679000,3,"715,000"
2015,50,1,2,865000,3,"945,000"
2015,50,2,3,995000,3,"1,000,000"
2015,50,2,3,850000,3,"981,000"
2015,50,2,3,800000,3,"823,000"
2015,50,2,3,629000,3,"605,000"
2015,50,3,3,900000,3,"1,051,000"
2015,50,3,3,785000,3,"794,750"
2015,50,2,4,1100000,3,"1,311,000"
2015,50,3,4,785000,3,"815,000"
2015,50,3,4,1665000,3,"1,716,000"
2015,50,2,2,749500,4,"791,000"
2015,50,2,2,799000,4,"815,000"
2015,50,2,3,785000,4,"868,000"
2015,50,2,3,699000,4,"750,000"
2015,50,2,3,750000,5,"868,500"
2015,50,2,3,799000,5,"795,000"
2015,50,2,4,925000,5,"1,150,000"
2015,50,3,4,795000,5,"890,000"
2015,50,1,2,695000,6,"770,000"
2015,50,2,2,725000,6,"819,000"
2015,50,2,3,699000,6,"780,000"
2015,50,2,3,599000,7,"750,000"
2015,50,3,3,679000,7,"732,500"
2015,70,1,2,975000,2,"1,102,000"
2015,70,2,2,1095000,2,"1,115,000"
2015,70,2,3,1599000,2,"1,579,000"
2015,70,2,3,1495000,2,"1,550,000"
2015,70,2,3,1325000,2,"1,335,000"
2015,70,2,4,1495000,2,"1,575,000"
2015,70,2,4,1495000,2,"1,475,000"
2015,70,3,4,1849500,2,"1,954,500"
2015,70,4,5,1725000,2,"1,785,000"
2015,70,4,3,1395000,3,"1,450,000"
2015,70,3,4,1575000,3,"1,700,000"
2015,70,3,5,1975000,3,"2,047,000"
2015,70,4,5,1575000,3,"1,700,000"
2015,70,5,5,2195000,3,"2,225,000"
2015,70,3,3,1295000,4,"1,250,000"
2015,70,3,4,2195000,4,"2,575,000"
2015,70,3,4,1549000,4,"1,630,000"
2015,70,4,5,2295000,4,"2,450,000"
2015,70,2,3,1150000,5,"1,380,000"
2015,70,2,3,1399000,5,"1,566,500"
2015,70,3,4,1995000,5,"2,150,000"
2015,70,2,3,1084000,6,"1,285,000"
2015,70,2,3,1049000,6,"1,194,000"
2015,70,2,3,1150000,6,"1,275,000"
2015,70,2,3,1050000,6,"1,200,000"
2015,70,2,4,1189000,6,"1,291,000"
2015,70,2,4,1485000,6,"1,805,000"
2015,70,3,4,1649000,6,"1,855,000"
2015,70,3,4,1449000,6,"1,850,000"
2015,70,3,4,1995000,7,"2,450,000"
2015,70,3,3,1499000,9,"1,857,000"
2015,70,2,3,1190000,12,"1,560,000"
2015,80,2,1,825000,2,"860,000"
2015,80,1,2,1149000,2,"1,050,000"
2015,80,2,2,815000,2,"845,000"
2015,90,2,2,849000,2,"835,000"
2015,90,2,3,1650000,2,"1,800,000"
2015,90,3,3,1495000,2,"1,500,000"
2015,90,5,3,1385000,2,"1,508,000"
2015,90,3,4,1650000,2,"1,725,000"
2015,90,4,4,2695000,2,"3,000,000"
2015,90,5,4,5895000,2,"5,700,000"
2015,90,6,5,5955000,2,"5,675,890"
2015,90,7,7,4950000,2,"4,554,000"
2015,90,2,2,879500,3,"879,500"
2015,90,2,3,1295000,3,"1,375,000"
2015,90,2,3,1295000,3,"1,588,000"
2015,90,3,4,2125000,3,"2,225,000"
2015,90,4,4,2650000,3,"3,050,000"
2015,90,4,5,2795000,3,"2,900,000"
2015,90,4,5,3395000,3,"3,525,000"
2015,90,5,5,2995000,3,"3,250,000"
2015,90,4,6,2950000,3,"3,550,000"
2015,90,3,3,1299000,4,"1,510,000"
2015,90,3,3,1650000,4,"1,930,000"
2015,90,4,4,2895000,4,"3,308,000"
2015,90,2,3,1595000,5,"2,115,000"
2015,90,2,3,1350000,5,"1,300,000"
2015,90,2,4,1350000,6,"1,615,000"
2015,100,1,2,895000,2,"950,000"
2015,100,2,3,2395000,2,"2,485,000"
2015,100,2,3,1300000,2,"1,412,500"
2015,100,3,3,1295000,2,"1,327,000"
2015,100,3,4,1199000,2,"1,100,000"
2015,100,4,4,2250000,2,"2,350,000"
2015,100,1,2,899000,3,"1,050,000"
2015,100,2,2,1095000,3,"1,100,000"
2015,100,3,3,1340000,3,"1,395,000"
2015,100,3,4,1895000,3,"2,260,000"
2015,100,3,4,1799000,3,"2,052,000"
2015,100,4,4,1295000,3,"1,200,000"
2015,100,3,5,2995000,3,"3,100,000"
2015,100,1,2,795000,4,"824,000"
2015,100,3,3,1450000,4,"1,650,000"
2015,100,1,3,699000,5,"745,000"
2015,100,1,2,1095000,6,"1,401,000"
2015,100,2,3,945000,6,"1,075,000"
2015,100,1,2,695000,11,"850,000"
2015,100,2,3,1425000,12,"1,728,000"
2015,120,1,1,539000,2,"585,000"
2015,120,1,2,1050000,2,"1,100,000"
2015,120,1,2,975000,2,"1,150,000"
2015,120,1,2,799000,2,"902,000"
2015,120,2,2,950000,2,"1,065,000"
2015,120,2,2,975000,2,"975,000"
2015,120,2,2,935000,2,"935,000"
2015,120,1,3,879000,2,"900,000"
2015,120,1,3,787000,2,"830,000"
2015,120,1,3,995000,2,"1,130,000"
2015,120,2,3,799000,2,"795,000"
2015,120,2,3,1195000,2,"1,242,615"
2015,120,2,3,1179000,2,"1,275,000"
2015,120,2,3,879000,2,"848,000"
2015,120,2,3,1575000,2,"1,650,000"
2015,120,2,3,1795000,2,"1,800,000"
2015,120,2,3,1199000,2,"1,329,000"
2015,120,2,3,1050000,2,"1,050,000"
2015,120,2,3,1395000,2,"1,550,000"
2015,120,2,3,979000,2,"940,000"
2015,120,2,3,1189000,2,"1,189,000"
2015,120,2,3,828000,2,"755,000"
2015,120,2,3,749000,2,"730,000"
2015,120,3,3,2300000,2,"2,305,000"
2015,120,3,3,1195000,2,"1,280,000"
2015,120,3,3,1299000,2,"1,350,000"
2015,120,3,3,2293000,2,"2,200,000"
2015,120,3,3,1200000,2,"1,300,000"
2015,120,3,3,1175000,2,"1,125,000"
2015,120,3,3,1495000,2,"1,548,000"
2015,120,3,3,2450000,2,"2,800,000"
2015,120,3,3,1450000,2,"1,450,000"
2015,120,3,3,1050000,2,"1,073,000"
2015,120,4,3,2900000,2,"3,100,003"
2015,120,2,4,1550000,2,"1,510,000"
2015,120,3,4,2595000,2,"2,642,500"
2015,120,3,4,1399000,2,"1,380,000"
2015,120,3,4,2395000,2,"2,600,000"
2015,120,3,4,1649000,2,"1,720,000"
2015,120,3,4,2095000,2,"2,210,000"
2015,120,3,4,1695000,2,"1,700,000"
2015,120,3,4,2195000,2,"2,100,000"
2015,120,3,4,1595000,2,"1,589,905"
2015,120,3,4,1995000,2,"1,998,000"
2015,120,3,4,2449000,2,"2,199,250"
2015,120,3,4,1595000,2,"1,455,000"
2015,120,3,4,3100000,2,"3,100,000"
2015,120,3,4,2495000,2,"2,700,000"
2015,120,3,4,2950000,2,"2,975,000"
2015,120,3,4,1795000,2,"2,025,000"
2015,120,4,4,3385000,2,"3,220,000"
2015,120,4,4,2198000,2,"2,400,000"
2015,120,4,4,1225000,2,"1,300,000"
2015,120,4,4,2125000,2,"2,350,000"
2015,120,5,4,2495000,2,"2,487,000"
2015,120,4,5,1995000,2,"2,100,000"
2015,120,4,5,2399000,2,"2,400,000"
2015,120,4,5,2595000,2,"2,650,000"
2015,120,5,5,2795000,2,"3,125,000"
2015,120,5,5,2995000,2,"3,000,000"
2015,120,5,5,3100000,2,"2,925,000"
2015,120,5,7,3300000,2,"3,300,000"
2015,120,1,2,545000,3,"620,000"
2015,120,2,2,1650000,3,"1,651,000"
2015,120,3,2,1025000,3,"1,025,000"
2015,120,2,3,900000,3,"1,000,000"
2015,120,2,3,1395000,3,"1,650,000"
2015,120,2,3,1395000,3,"1,500,000"
2015,120,2,3,890000,3,"928,000"
2015,120,2,3,1249000,3,"1,280,000"
2015,120,2,3,1595000,3,"1,795,000"
2015,120,2,3,949000,3,"1,130,000"
2015,120,2,3,1085000,3,"1,240,000"
2015,120,2,3,1495000,3,"1,851,000"
2015,120,2,3,989000,3,"1,050,000"
2015,120,2,3,1349000,3,"1,450,333"
2015,120,2,3,1795000,3,"2,125,000"
2015,120,2,3,1249000,3,"1,325,000"
2015,120,3,3,1050000,3,"1,200,000"
2015,120,3,3,1825000,3,"1,935,047"
2015,120,3,3,1995000,3,"2,280,000"
2015,120,3,3,1119000,3,"1,124,000"
2015,120,3,3,998000,3,"1,200,000"
2015,120,4,3,995000,3,"1,100,000"
2015,120,2,4,1549000,3,"1,650,000"
2015,120,2,4,1395000,3,"1,440,000"
2015,120,2,4,1350000,3,"1,510,000"
2015,120,3,4,1795000,3,"1,750,000"
2015,120,3,4,1650000,3,"1,825,000"
2015,120,3,4,3150000,3,"3,400,000"
2015,120,3,4,2249000,3,"2,300,000"
2015,120,3,4,1495000,3,"1,600,000"
2015,120,3,4,1095000,3,"1,130,000"
2015,120,3,4,1790000,3,"2,125,000"
2015,120,3,4,1025000,3,"1,110,000"
2015,120,4,4,2995000,3,"3,310,000"
2015,120,4,4,1950000,3,"2,180,000"
2015,120,3,5,1450000,3,"1,475,000"
2015,120,3,5,2500000,3,"2,650,000"
2015,120,5,5,2495000,3,"2,525,000"
2015,120,1,2,1200000,4,"1,351,000"
2015,120,1,2,850000,4,"955,000"
2015,120,1,2,779000,4,"951,000"
2015,120,2,2,850000,4,"880,000"
2015,120,2,2,1195000,4,"1,500,000"
2015,120,2,3,749000,4,"750,000"
2015,120,2,3,1395000,4,"1,600,000"
2015,120,2,3,859000,4,"1,100,000"
2015,120,2,3,895000,4,"950,000"
2015,120,2,3,1395000,4,"1,532,522"
2015,120,2,3,800000,4,"1,250,000"
2015,120,2,3,1145000,4,"1,302,000"
2015,120,2,3,998000,4,"1,050,000"
2015,120,2,3,895000,4,"1,075,000"
2015,120,2,3,1995000,4,"2,350,000"
2015,120,2,3,949000,4,"1,090,000"
2015,120,3,3,2150000,4,"2,395,000"
2015,120,3,3,1250000,4,"1,330,000"
2015,120,4,3,1995000,4,"1,990,000"
2015,120,2,4,959000,4,"1,105,000"
2015,120,3,4,1799000,4,"2,250,000"
2015,120,3,4,2400000,4,"2,420,833"
2015,120,3,4,2345000,4,"3,000,000"
2015,120,4,4,2195000,4,"2,525,000"
2015,120,3,5,1249000,4,"1,355,000"
2015,120,1,3,750000,5,"830,000"
2015,120,2,3,1249000,5,"1,400,000"
2015,120,2,3,1295000,5,"1,500,000"
2015,120,2,3,1149000,5,"1,325,000"
2015,120,3,4,1175000,5,"1,365,000"
2015,120,1,2,928000,6,"1,128,000"
2015,120,1,2,1195000,6,"1,425,000"
2015,120,2,2,850000,6,"1,035,000"
2015,120,3,2,1195000,6,"1,332,000"
2015,120,2,3,1149000,6,"1,292,000"
2015,120,3,4,1895000,6,"2,100,000"
2015,120,3,4,1095000,6,"1,200,000"
2015,120,4,4,2495000,6,"2,800,000"
2015,120,1,3,829000,7,"1,110,000"
2015,120,2,3,849000,7,"1,000,900"
2015,120,2,3,995000,7,"1,310,000"
2015,120,2,4,1300000,7,"1,626,500"
2015,120,2,4,999000,7,"1,450,000"
2015,120,3,4,1295000,7,"1,600,000"
2015,120,2,3,949000,9,"1,136,500"
2015,120,1,2,799000,10,"865,000"
2015,120,2,3,989000,10,"1,200,000"
2015,120,2,2,1295000,13,"1,655,000"
2015,120,3,4,1798000,13,"2,650,000"
2015,140,1,2,850000,2,"805,000"
2015,140,3,3,895000,3,"895,000"
2015,140,4,4,1350000,3,"1,400,000"
2015,150,1,2,549000,2,"525,000"
2015,150,1,3,579000,2,"600,000"
2015,150,1,3,589000,2,"605,000"
2015,150,2,3,575000,2,"574,000"
2015,150,2,3,574500,2,"580,000"
2015,150,2,3,559000,2,"550,000"
2015,150,2,3,675000,2,"675,000"
2015,150,2,3,599000,2,"640,000"
2015,150,2,3,850000,2,"825,000"
2015,150,2,3,739000,2,"750,000"
2015,150,2,3,579000,2,"595,000"
2015,150,2,3,960000,2,"950,000"
2015,150,2,3,690000,2,"715,000"
2015,150,2,3,599000,2,"599,000"
2015,150,2,3,765000,2,"815,000"
2015,150,2,3,649000,2,"635,000"
2015,150,2,3,729000,2,"713,500"
2015,150,2,3,799000,2,"826,000"
2015,150,2,3,765000,2,"810,000"
2015,150,2,3,689000,2,"735,000"
2015,150,2,3,799726,2,"810,000"
2015,150,3,3,950000,2,"925,000"
2015,150,3,3,739000,2,"760,000"
2015,150,3,3,1050000,2,"1,170,000"
2015,150,3,3,1399000,2,"1,437,000"
2015,150,3,3,1389500,2,"1,489,500"
2015,150,3,3,995000,2,"1,052,000"
2015,150,3,3,789000,2,"777,000"
2015,150,3,3,849000,2,"895,000"
2015,150,3,3,864000,2,"847,000"
2015,150,3,3,759000,2,"769,000"
2015,150,3,3,1299000,2,"1,300,000"
2015,150,4,3,1339000,2,"1,380,000"
2015,150,4,3,1399000,2,"1,400,000"
2015,150,2,4,689000,2,"695,000"
2015,150,2,4,699000,2,"727,000"
2015,150,2,4,659000,2,"701,000"
2015,150,2,4,595000,2,"612,000"
2015,150,2,4,749000,2,"755,000"
2015,150,2,4,649000,2,"649,000"
2015,150,3,4,1190000,2,"1,052,500"
2015,150,3,4,1195950,2,"1,175,000"
2015,150,3,4,950000,2,"950,000"
2015,150,3,4,849000,2,"842,000"
2015,150,3,4,814500,2,"790,000"
2015,150,3,4,1050000,2,"1,050,000"
2015,150,3,4,819900,2,"830,000"
2015,150,3,4,1195000,2,"1,100,000"
2015,150,3,4,1348000,2,"1,290,200"
2015,150,3,4,879000,2,"900,000"
2015,150,3,4,998000,2,"985,000"
2015,150,3,4,995000,2,"990,000"
2015,150,3,4,624950,2,"645,000"
2015,150,3,4,1129000,2,"1,096,000"
2015,150,3,4,1035000,2,"1,035,000"
2015,150,3,4,789000,2,"795,000"
2015,150,3,4,829000,2,"820,500"
2015,150,3,4,899000,2,"900,000"
2015,150,3,4,959000,2,"1,010,000"
2015,150,4,4,1325000,2,"1,245,000"
2015,150,4,4,995000,2,"995,000"
2015,150,4,4,1575000,2,"1,555,000"
2015,150,4,4,999000,2,"1,075,000"
2015,150,4,4,949000,2,"950,000"
2015,150,4,4,1296000,2,"1,265,000"
2015,150,4,4,839900,2,"846,000"
2015,150,4,4,1198000,2,"1,250,000"
2015,150,4,4,1195000,2,"1,150,000"
2015,150,5,4,879000,2,"885,000"
2015,150,3,5,849000,2,"900,000"
2015,150,3,5,1150000,2,"1,204,000"
2015,150,3,5,995000,2,"1,010,000"
2015,150,5,5,1599000,2,"1,625,000"
2015,150,3,6,995000,2,"950,000"
2015,150,1,2,489000,3,"537,000"
2015,150,1,2,529000,3,"541,500"
2015,150,2,2,650000,3,"650,000"
2015,150,1,3,549000,3,"550,000"
2015,150,1,3,579000,3,"590,000"
2015,150,1,3,625000,3,"657,000"
2015,150,1,3,599000,3,"615,000"
2015,150,1,3,534900,3,"570,000"
2015,150,2,3,599000,3,"615,000"
2015,150,2,3,639000,3,"650,000"
2015,150,2,3,649000,3,"689,000"
2015,150,2,3,788000,3,"805,000"
2015,150,2,3,719000,3,"780,000"
2015,150,2,3,645000,3,"650,000"
2015,150,2,3,649000,3,"675,000"
2015,150,2,3,849000,3,"855,000"
2015,150,2,3,699000,3,"720,000"
2015,150,2,3,659000,3,"687,000"
2015,150,2,3,719500,3,"705,000"
2015,150,2,3,655000,3,"700,000"
2015,150,2,3,759000,3,"791,000"
2015,150,2,3,789000,3,"788,200"
2015,150,3,3,1299000,3,"1,289,000"
2015,150,3,3,868000,3,"868,000"
2015,150,3,3,1148000,3,"1,220,000"
2015,150,2,4,665000,3,"735,000"
2015,150,2,4,649000,3,"670,001"
2015,150,2,4,694000,3,"740,000"
2015,150,2,4,719000,3,"726,000"
2015,150,2,4,615000,3,"620,500"
2015,150,2,4,729000,3,"780,000"
2015,150,3,4,949900,3,"970,000"
2015,150,3,4,799000,3,"841,000"
2015,150,3,4,850000,3,"879,000"
2015,150,4,4,1499000,3,"1,470,000"
2015,150,3,5,735000,3,"740,000"
2015,150,3,5,889000,3,"892,000"
2015,150,4,5,1599000,3,"1,650,000"
2015,150,4,5,1700000,3,"1,910,000"
2015,150,2,2,395000,4,"385,000"
2015,150,1,3,599999,4,"633,000"
2015,150,2,3,799000,4,"760,000"
2015,150,2,3,1060000,4,"1,075,000"
2015,150,2,3,689000,4,"735,000"
2015,150,2,3,719000,4,"750,000"
2015,150,2,3,739000,4,"777,000"
2015,150,2,3,649000,4,"667,000"
2015,150,2,3,779000,4,"850,500"
2015,150,2,3,649950,4,"661,000"
2015,150,2,3,699000,4,"710,000"
2015,150,2,3,679000,4,"713,000"
2015,150,2,3,625000,4,"615,000"
2015,150,3,3,799000,4,"830,000"
2015,150,3,3,1075000,4,"1,200,000"
2015,150,3,3,769888,4,"780,000"
2015,150,3,3,650000,4,"665,000"
2015,150,3,3,949000,4,"1,040,000"
2015,150,4,3,865000,4,"905,000"
2015,150,2,4,739000,4,"777,500"
2015,150,2,4,750000,4,"808,000"
2015,150,2,4,929000,4,"1,083,000"
2015,150,2,4,689000,4,"740,000"
2015,150,2,4,699900,4,"780,000"
2015,150,2,4,995000,4,"1,000,000"
2015,150,3,4,899000,4,"939,000"
2015,150,3,4,699000,4,"690,000"
2015,150,3,4,725000,4,"775,000"
2015,150,3,4,879000,4,"907,000"
2015,150,4,4,1089000,4,"1,200,000"
2015,150,4,4,889000,4,"905,000"
2015,150,3,5,1000000,4,"1,150,000"
2015,150,3,6,839000,4,"850,000"
2015,150,1,2,475000,5,"475,000"
2015,150,2,3,699000,5,"635,000"
2015,150,2,3,469000,5,"430,000"
2015,150,2,3,599000,5,"657,421"
2015,150,2,3,599000,5,"650,000"
2015,150,2,3,690000,5,"745,000"
2015,150,2,3,629000,5,"660,000"
2015,150,2,3,539000,5,"575,000"
2015,150,2,3,599000,5,"612,000"
2015,150,2,3,719000,5,"785,000"
2015,150,2,3,539000,5,"559,800"
2015,150,2,3,829000,5,"901,000"
2015,150,2,4,660000,5,"720,000"
2015,150,2,4,829000,5,"860,000"
2015,150,3,4,925000,5,"1,000,000"
2015,150,3,4,1050000,5,"1,200,000"
2015,150,4,4,799000,5,"850,000"
2015,150,3,6,555500,5,"620,000"
2015,150,1,3,607500,6,"655,000"
2015,150,2,3,819000,6,"1,000,000"
2015,150,2,3,725000,6,"750,000"
2015,150,2,3,599000,6,"630,000"
2015,150,3,3,949500,6,"1,050,000"
2015,150,2,4,695000,6,"750,000"
2015,150,2,4,675000,6,"747,000"
2015,150,2,4,759000,6,"755,000"
2015,150,2,4,599000,6,"628,000"
2015,150,2,4,699900,6,"802,000"
2015,150,3,4,1195000,6,"1,340,000"
2015,150,2,3,620000,7,"651,000"
2015,150,1,2,599000,8,"650,000"
2015,150,2,3,495000,8,"550,000"
2015,150,2,4,799000,8,"865,000"
2015,150,2,4,689000,8,"740,000"
2015,150,1,2,450000,9,"475,000"
2015,150,2,3,715000,9,"876,000"
2015,150,2,3,515000,9,"537,000"
2015,150,2,3,699000,10,"768,000"
2015,150,2,3,719500,10,"770,000"
2015,150,3,4,925000,10,"1,100,000"
2015,150,2,3,600000,12,"650,000"
2015,150,2,3,599000,12,"650,000"
2015,150,2,3,550000,15,"620,000"
2015,150,2,3,379900,15,"427,000"
2015,150,1,2,649000,17,"815,000"
2015,150,2,3,699000,17,"770,000"
2015,150,1,3,390000,18,"432,000"
2015,150,3,4,699000,19,"775,000"
2015,170,2,2,1175000,2,"1,150,000"
2015,170,2,3,959000,2,"990,000"
2015,170,1,3,885000,3,"951,000"
2015,170,1,2,750000,5,"817,500"
2015,180,3,4,2995000,2,"3,000,000"
2015,180,3,4,4495000,2,"4,350,000"
2015,180,4,4,1625000,2,"1,530,000"
2015,180,2,5,1295000,2,"1,400,000"
2015,180,3,5,1500000,2,"1,640,000"
2015,180,4,5,3200000,2,"3,525,000"
2015,180,1,4,1650000,3,"1,600,000"
2015,180,2,4,1295000,3,"1,415,000"
2015,180,4,4,2300000,3,"2,150,000"
2015,180,3,2,2795000,5,"3,400,000"
2015,180,3,3,2295000,5,"2,600,000"
2015,180,4,3,2395000,7,"2,710,000"
2015,180,1,2,1049000,11,"1,136,000"
2015,180,3,4,1195000,13,"1,550,000"
2015,190,1,2,799000,2,"817,000"
2015,190,1,2,665000,2,"655,000"
2015,190,1,3,669000,2,"705,000"
2015,190,1,3,899000,2,"1,007,000"
2015,190,2,3,995000,2,"1,110,000"
2015,190,2,3,1349000,2,"1,250,000"
2015,190,3,3,1600000,2,"1,625,000"
2015,190,2,4,849000,2,"790,000"
2015,190,3,4,950000,2,"900,000"
2015,190,3,4,929000,2,"900,000"
2015,190,3,4,939000,2,"1,040,000"
2015,190,3,4,1199000,2,"1,350,000"
2015,190,3,4,1699000,2,"1,790,000"
2015,190,3,4,1499000,2,"1,365,000"
2015,190,3,5,1995000,2,"1,930,000"
2015,190,4,5,2285000,2,"2,380,000"
2015,190,4,5,1795000,2,"1,858,000"
2015,190,4,5,3250000,2,"2,830,000"
2015,190,1,2,599000,3,"597,000"
2015,190,2,2,650000,3,"600,000"
2015,190,2,2,649000,3,"698,000"
2015,190,2,2,747000,3,"785,000"
2015,190,1,3,740000,3,"900,000"
2015,190,2,3,849000,3,"848,000"
2015,190,2,3,850000,3,"985,000"
2015,190,2,3,895000,3,"1,055,000"
2015,190,2,3,799000,3,"850,000"
2015,190,2,3,799000,3,"785,000"
2015,190,2,3,965000,3,"1,100,000"
2015,190,3,3,1299950,3,"950,000"
2015,190,3,3,1175000,3,"1,175,000"
2015,190,3,3,1249000,3,"1,330,000"
2015,190,4,3,1850000,3,"2,000,000"
2015,190,2,4,799000,3,"835,000"
2015,190,2,4,1199000,3,"1,320,000"
2015,190,2,4,868000,3,"885,000"
2015,190,2,4,1299000,3,"1,415,000"
2015,190,3,4,1895000,3,"2,055,000"
2015,190,3,4,1269000,3,"1,385,000"
2015,190,3,4,2595000,3,"2,900,000"
2015,190,1,3,739000,4,"769,000"
2015,190,2,3,879000,4,"935,000"
2015,190,2,3,899000,4,"1,112,000"
2015,190,2,3,799000,4,"831,000"
2015,190,2,3,900000,4,"1,080,000"
2015,190,3,3,1399000,4,"1,560,000"
2015,190,3,4,1075000,4,"1,180,000"
2015,190,3,4,1095000,4,"1,200,000"
2015,190,2,3,979000,5,"1,100,000"
2015,190,2,3,899000,5,"1,151,500"
2015,190,3,3,1595000,5,"1,760,000"
2015,190,4,5,1525000,5,"1,725,000"
2015,190,1,2,899000,6,"1,101,000"
2015,190,1,3,649000,6,"752,000"
2015,190,2,3,657500,6,"781,000"
2015,190,2,3,799000,6,"907,000"
2015,190,3,3,1565000,6,"1,825,000"
2015,190,1,3,795000,7,"1,000,000"
2015,190,2,3,1195000,7,"1,400,000"
2015,190,2,3,949000,7,"1,156,000"
2015,190,1,2,799000,8,"905,000"
2015,190,2,3,799000,8,"910,000"
2015,190,2,3,1095000,8,"1,257,000"
2015,190,2,3,799000,9,"890,000"
2015,190,2,3,1199000,9,"1,601,000"
2015,190,1,3,990000,12,"1,301,000"
2015,190,2,3,949000,14,"1,150,000"
2015,200,1,1,639000,2,"645,000"
2015,200,1,2,649000,2,"616,000"
2015,200,1,2,499000,2,"460,000"
2015,200,2,2,749000,2,"830,000"
2015,200,3,4,1100000,2,"1,125,000"
2015,200,1,1,495000,3,"537,500"
2015,200,1,2,475000,3,"600,000"
2015,200,2,2,620000,3,"635,000"
2015,200,2,2,695000,3,"694,000"
2015,200,1,3,492000,3,"493,000"
2015,200,2,2,839000,4,"920,000"
2015,200,2,2,749000,4,"820,000"
2015,200,2,3,698000,4,"680,000"
2015,200,1,2,649000,5,"725,000"
2015,200,2,3,574900,5,"627,500"
2015,210,1,2,685000,2,"686,000"
2015,210,1,2,679000,2,"720,600"
2015,210,1,2,749000,2,"749,000"
2015,210,1,2,590000,2,"590,000"
2015,210,2,2,839000,2,"811,000"
